"entrezgene","sample_1","sample_2","sample_3","sample_4"
52690,153,262,96,172
52696,187,347,131,423
52700,154,267,92,364
52705,457,780,298,553
52708,71,176,68,167
52710,4,26,7,7
52712,16,39,17,48
52713,37,47,25,63
52715,15,72,21,45
52717,53,121,47,112
52793,8,1,1,1
52808,74,201,118,164
52815,87,100,39,106
52822,255,327,95,211
52829,16,14,5,39
52830,161,326,176,352
52837,274,484,199,427
52838,94,106,49,99
52840,18,15,0,8
52846,55,92,53,59
52850,207,200,31,123
52855,18,0,0,0
52856,19,18,16,12
52857,42,130,50,66
52858,26,70,27,41
52864,101,172,102,194
52874,83,212,107,215
52882,1018,504,206,189
52892,532,817,366,539
52897,6,0,0,13
52898,0,0,0,0
52906,49,117,74,164
52915,96,107,42,65
53310,38,82,63,99
53311,5,9,0,3
53312,70,80,40,119
53313,17,15,19,13
53314,7,20,18,24
53315,0,0,1,1
53317,61,116,79,174
53318,12,5,4,7
53319,316,466,279,662
53320,6,0,0,0
53321,6,15,7,22
53322,48,155,94,373
53323,190,546,278,655
53324,0,0,0,11
53325,41,74,69,129
53328,335,386,200,575
53330,73,188,98,166
53331,79,230,92,263
53332,47,98,50,32
53333,21,87,22,28
53334,62,118,54,116
53356,107,303,91,171
53357,15,31,15,21
53374,246,123,19,73
53375,141,159,59,278
53376,16,24,15,11
53378,234,449,241,417
53379,1540,4959,2076,6821
53380,9,65,15,39
53381,129,184,47,260
53382,145,316,149,582
53404,0,6,0,0
53412,23,57,18,17
53413,89,145,86,177
53414,443,493,189,231
53415,13,5,2,2
53416,40,94,39,72
53417,512,550,173,624
53418,57,114,50,49
53419,42,103,46,115
53420,15,6,0,6
53421,297,538,290,233
53422,9,13,7,25
53424,216,716,348,376
53598,71,167,56,113
53599,369,599,309,496
53600,113,269,117,237
53601,17,34,15,67
53602,63,67,22,29
53603,2,2,1,1
53604,10,3,3,8
53605,747,1339,603,1181
53607,97,224,118,131
53608,11,4,4,14
53609,55,89,45,82
53610,809,1343,519,1772
53611,175,165,70,280
53612,40,88,66,210
53614,255,397,212,247
53617,3,0,0,62
53618,85,127,79,149
53619,75,172,55,43
53620,25,42,7,88
53621,175,317,132,684
53623,484,831,357,963
53624,0,2,6,0
53625,20,59,23,29
53626,46,12,2,15
53627,32,42,12,31
53761,427,713,340,686
53791,9,4,5,7
53814,3,4,2,0
53817,309,513,314,548
53856,1,0,0,1
53857,3,6,0,1
53858,5,16,2,5
53859,29,42,16,20
53860,207,297,174,247
53861,118,343,196,290
53867,32,3,2,16
53868,0,8,11,8
53869,184,348,97,154
53870,24,55,16,1
53871,30,35,30,55
53872,603,1979,969,1864
53877,3,0,0,0
53878,4,0,0,1
53881,202,344,180,230
53883,32,61,21,72
53885,38,90,29,87
53886,16,7,8,3
53890,110,120,53,141
53892,80,112,56,190
53893,55,58,31,69
53895,49,97,32,60
53896,95,32,27,39
53897,3,0,0,2
53901,187,146,39,123
53902,82,121,63,137
53906,0,0,1,0
53945,56,68,29,96
53951,77,129,52,143
53970,89,129,47,129
53972,3,1,1,1
53975,35,124,51,262
53978,24,33,14,16
54003,103,76,66,242
54004,4570,2371,113,1328
54006,70,130,59,61
54120,14,3,4,2
54122,78,127,80,118
54123,4,14,3,3
54124,121,276,86,446
54125,43,21,14,33
54126,180,180,96,219
54127,295,1099,231,799
54128,22,88,36,46
54130,120,290,122,160
54131,38,84,36,89
54132,69,26,28,43
54135,24,10,17,18
54137,9,49,14,16
54138,428,475,177,820
54139,64,95,73,213
54140,6,0,10,10
54141,36,91,63,236
54150,0,0,0,1
54151,43,116,71,141
54152,34,34,8,20
54153,15,14,14,22
54156,2016,2706,755,2799
54159,0,0,0,0
54160,449,319,175,212
54161,353,682,293,751
54167,0,7,0,2
54169,436,813,433,1151
54170,141,192,95,113
54188,24,44,25,26
54189,148,299,136,482
54192,1,0,0,0
54194,13,75,38,116
54195,42,16,15,33
54196,131,302,149,282
54197,70,122,64,51
54198,264,265,117,262
54199,0,0,0,2
54200,0,0,2,4
54201,346,505,172,437
54204,1,6,1,1
54208,133,313,153,253
54214,170,412,310,826
54215,20,18,10,4
54216,321,555,245,827
54217,147,1033,296,493
54218,0,2,0,6
54219,17,69,32,48
54324,198,227,114,269
54325,49,82,47,96
54326,25,34,16,56
54338,73,103,67,40
54342,123,174,61,116
54343,441,493,285,1216
54351,53,155,44,120
54352,10,25,5,16
54353,14,54,24,4
54354,31,19,17,27
54357,81,99,49,106
54364,28,59,23,48
54366,40,63,29,60
54367,135,213,109,210
54368,3,0,0,1
54369,29,50,23,30
54371,2881,7368,301,1347
54373,2,0,0,5
54375,96,268,118,211
54376,2,0,0,2
54377,1,5,5,5
54378,1,0,0,0
54380,93,101,92,192
54381,69,97,48,62
54382,17,0,0,0
54383,117,109,60,122
54384,38,69,53,76
54387,124,159,95,187
54388,3,0,0,0
54390,3,0,0,0
54391,218,324,112,361
54392,49,105,75,348
54393,224,360,155,334
54394,51,106,44,85
54396,625,1419,510,451
54397,6,9,22,8
54399,53,48,23,16
54401,703,1014,421,1703
54402,11,12,13,5
54403,132,114,21,35
54405,109,194,37,127
54409,48,92,22,93
54411,281,426,172,562
54418,74,41,27,140
54419,6,12,4,48
54420,5,4,1,3
54422,1,0,0,2
54426,8,2,5,5
54427,3,0,0,15
54445,9,16,7,16
54446,7655,4977,818,3313
54447,66,82,25,85
54448,0,0,0,0
54450,4,0,0,1
54451,85,204,122,249
54473,121,178,81,95
54483,1,0,0,0
54484,97,134,61,110
54485,11,7,12,17
54486,65,111,32,60
54519,67,37,23,29
54524,4,4,1,8
54525,12,11,6,24
54526,1,0,0,1
54561,7,9,6,28
54562,7,13,0,1
54563,25,12,15,22
54598,530,321,181,464
54601,22,29,17,41
54604,436,436,264,553
54607,41,57,44,84
54608,89,116,84,213
54609,224,241,71,317
54610,66,111,52,125
54611,31,26,27,73
54612,3,0,0,0
54613,10,30,20,44
54614,24,131,68,80
54615,0,1,1,0
54616,258,265,158,271
54624,102,207,70,239
54630,193,253,114,161
54631,903,1175,493,855
54632,545,548,185,217
54633,30,136,39,74
54634,16,5,5,2
54635,33,52,23,52
54636,28,66,33,55
54637,69,172,38,70
54638,26,42,38,35
54644,110,194,111,297
54645,52,57,57,87
54646,18,30,12,24
54648,17,35,13,23
54650,55,92,57,107
54651,70,60,22,148
54652,22,3,0,4
54667,100,163,99,89
54670,10,7,8,13
54672,19,10,2,9
54673,412,602,279,751
54678,22,60,28,87
54683,32,101,58,38
54698,7,15,3,2
54709,224,557,221,488
54710,46,87,51,39
54711,277,303,136,318
54712,37,44,14,63
54713,4,0,0,6
54720,64,121,47,111
54721,23,60,25,66
54722,93,98,55,193
54723,129,117,54,136
54725,36,147,60,133
55925,4,1,0,2
55927,11,21,9,13
55932,1,5,0,6
55934,34,41,23,81
55935,221,546,267,594
55936,73,132,70,249
55938,1,7,2,14
55942,28,38,11,29
55943,30,46,29,184
55944,97,273,104,239
55946,145,237,115,166
55947,39,102,31,61
55948,29,13,6,19
55949,680,2762,981,3723
55950,182,78,42,49
55951,117,122,41,103
55960,69,144,62,241
55961,28,0,1,4
55963,78,146,39,103
55978,43,150,92,236
55979,56,85,47,48
55980,24,105,37,107
55981,93,124,50,263
55982,661,1252,534,873
55983,470,479,243,631
55984,17,13,9,17
55985,3,42,14,35
55987,83,85,56,79
55988,5049,20653,323,403
55989,142,422,138,467
55990,7,14,5,11
55991,33,57,16,63
55992,42,102,48,63
55993,4,4,0,3
55994,54,77,41,60
56009,5,11,4,11
56012,4,9,7,4
56013,13,9,1,8
56014,0,1,2,1
56015,0,0,0,0
56016,27,42,22,64
56017,8,34,21,10
56018,14,14,28,5
56030,610,468,350,1409
56031,8,43,23,30
56032,16,31,23,44
56036,365,680,354,572
56040,279,1050,490,314
56041,204,319,173,307
56043,25,27,28,143
56044,75,245,142,374
56045,229,327,163,390
56046,38,55,39,40
56047,5,1,0,1
56048,35,127,76,180
56050,12,35,18,55
56055,79,151,59,91
56057,3,2,0,1
56068,120,106,72,130
56069,4,0,0,1
56070,226,432,278,605
56072,815,2611,23,81
56075,32,54,26,50
56077,511,1000,343,190
56078,371,453,178,170
56079,32,31,11,68
56085,164,304,133,232
56086,237,487,217,420
56087,23,24,3,12
56088,27,80,36,63
56089,3,3,4,2
56092,0,0,0,0
56093,0,1,0,0
56094,781,1464,540,255
56095,78,157,66,307
56096,4,1,2,0
56149,63,44,16,52
56150,39,145,55,244
56173,3,0,0,0
56174,39,58,35,41
56175,1,14,3,11
56176,52,73,41,116
56177,104,33,18,45
56183,1,0,0,1
56184,0,0,0,0
56185,5,1,1,1
56187,37,49,29,14
56188,4,57,13,26
56189,20,1,0,15
56190,4,12,4,1
56191,251,324,150,332
56193,52,87,31,24
56194,129,384,217,559
56195,203,380,177,381
56196,34,106,75,77
56198,154,45,26,111
56199,59,79,48,69
56200,95,237,96,120
56205,147,247,106,335
56207,20,62,42,126
56208,100,161,82,160
56209,26,67,56,81
56210,94,157,79,165
56212,59,57,31,42
56213,29,45,12,23
56214,67,161,40,54
56215,163,384,190,288
56216,28,36,15,37
56217,93,264,99,158
56218,78,102,73,75
56219,9,3,0,2
56220,93,193,110,287
56221,0,13,0,0
56222,0,2,0,1
56223,1,3,0,2
56224,56,92,35,78
56226,2,0,0,5
56228,81,203,98,302
56229,38,13,14,15
56233,167,270,137,247
56248,200,217,130,289
56249,38,82,52,104
56258,96,291,160,287
56264,63,158,77,128
56273,21,43,13,17
56274,107,192,104,212
56275,80,108,62,149
56277,43,36,18,77
56278,57,74,43,130
56279,21,68,46,27
56280,59,91,73,111
56282,59,125,51,92
56284,298,546,204,252
56289,39,131,34,158
56291,137,227,75,153
56292,28,119,30,58
56293,5,1,1,46
56294,196,354,88,180
56295,83,348,85,273
56296,0,0,0,0
56297,41,63,31,43
56298,8628,2925,430,227
56299,4,4,0,0
56305,243,354,131,306
56306,83,266,109,111
56307,239,713,345,1753
56309,89,217,85,255
56310,33,93,44,59
56312,3,7,10,0
56314,1171,1744,686,889
56315,3,3,0,18
56316,86,121,72,74
56317,91,134,69,171
56318,23,17,10,18
56320,54,126,89,65
56321,44,155,40,117
56322,40,104,34,130
56323,19,40,15,112
56324,87,158,80,95
56325,7,7,4,1
56327,41,61,36,24
56330,153,251,129,728
56332,85,84,37,104
56334,142,370,182,188
56335,54,67,89,110
56336,77,109,47,130
56338,99,180,113,140
56347,360,762,353,1239
56348,31,56,32,68
56349,503,606,302,572
56350,21,87,55,111
56351,274,658,275,431
56353,184,282,123,533
56354,87,297,130,543
56356,62,102,32,68
56357,51,147,69,93
56358,47,147,78,113
56360,19,45,25,66
56361,22,25,4,26
56362,3,1,0,1
56363,3,0,2,4
56364,256,446,190,494
56365,3,2,1,0
56367,122,290,83,196
56368,9,8,4,5
56369,34,103,52,196
56370,10,11,3,22
56371,57,80,28,80
56372,162,314,173,221
56373,0,2,0,2
56374,191,328,182,268
56375,89,73,57,176
56376,86,128,61,148
56378,14,62,20,39
56379,10,0,0,0
56380,38,31,19,46
56381,177,305,166,444
56382,35,160,73,145
56384,91,116,56,245
56386,193,293,129,281
56388,8,0,0,5
56389,166,198,120,232
56390,0,0,0,0
56392,257,711,293,910
56395,12,25,16,22
56397,346,820,351,451
56398,153,175,88,122
56399,143,518,272,688
56401,208,315,159,179
56403,498,1207,540,854
56404,434,560,187,346
56405,14,22,18,7
56406,761,687,335,1634
56407,91,211,98,136
56409,79,191,84,69
56410,550,589,242,322
56412,57,66,32,57
56417,81,85,32,90
56418,142,306,85,160
56419,17,86,70,172
56420,33,82,70,33
56421,116,75,63,128
56422,108,190,101,265
56424,114,309,126,107
56426,30,137,86,116
56427,9,16,4,12
56428,110,268,109,253
56429,11,8,1,14
56430,84,212,129,356
56431,218,551,334,445
56433,67,127,39,111
56434,550,623,271,369
56436,128,113,33,104
56437,3,5,2,1
56438,62,287,103,277
56440,66,113,63,127
56441,11,49,15,29
56442,165,351,111,299
56443,99,190,89,258
56444,227,503,209,465
56445,100,416,231,566
56447,184,389,164,312
56448,54,71,35,50
56449,200,345,147,428
56451,62,156,62,94
56452,59,89,63,196
56453,363,467,245,394
56454,167,166,99,73
56455,747,1517,549,1217
56456,38,108,50,117
56457,117,155,72,83
56458,136,164,92,226
56459,96,348,124,243
56460,5,9,5,4
56461,194,216,37,69
56462,259,344,109,204
56463,247,374,160,431
56464,30,51,30,29
56468,78,141,46,138
56469,146,269,141,321
56470,169,205,61,165
56471,1,2,1,7
56473,89,78,39,110
56480,65,155,127,198
56484,183,134,51,190
56485,8,5,2,9
56486,366,414,149,147
56488,27,40,14,47
56489,18,12,4,9
56490,227,138,122,118
56491,108,129,91,160
56492,3,0,0,0
56494,302,374,161,250
56495,20,119,66,40
56496,103,350,109,318
56501,175,191,83,159
56503,52,119,46,136
56504,15,13,2,13
56505,84,259,89,165
56506,9,28,13,47
56508,456,322,112,283
56513,2,17,4,2
56515,41,92,41,59
56516,479,408,216,605
56517,16,39,13,17
56519,6,2,0,0
56520,62,131,65,64
56522,12,5,5,10
56523,2,2,0,4
56524,62,222,113,409
56525,43,113,32,73
56526,92,124,87,193
56527,20,17,10,35
56529,92,243,93,116
56530,170,250,82,485
56531,537,1078,557,1632
56532,33,80,18,67
56533,121,62,18,19
56534,0,1,0,0
56535,91,184,79,229
56538,4,0,0,4
56541,102,115,52,224
56542,208,313,153,414
56543,62,27,33,61
56544,4,4,0,7
56546,22,9,10,9
56550,464,819,232,922
56551,61,107,56,84
56552,0,1,0,2
56554,1,4,3,1
56612,81,473,167,299
56613,43,41,13,24
56615,0,1,3,1
56619,4,0,1,2
56620,4,14,0,0
56622,12,10,7,11
56626,3,15,5,27
56629,27,0,0,1
56631,4,17,5,32
56632,69,143,51,94
56635,0,0,0,0
56636,0,0,0,0
56637,849,1329,602,1671
56640,14,0,0,0
56642,0,2,0,0
56643,63,88,29,35
56644,0,5,4,0
56690,49,24,13,36
56691,1,0,0,0
56692,78,154,63,94
56693,196,206,70,173
56695,83,115,52,108
56696,16,3,0,0
56697,100,148,55,132
56698,50,145,54,167
56699,148,198,107,137
56700,56,107,52,75
56702,25,57,44,36
56703,34,57,38,42
56705,189,260,121,336
56706,141,333,190,361
56707,497,1038,374,142
56708,98,153,79,123
56709,38,41,21,27
56710,40,65,30,19
56711,93,132,76,131
56715,19,33,33,23
56716,39,42,19,58
56717,161,247,137,272
56720,9,1,1,1
56722,219,203,98,197
56724,43,210,99,253
56726,541,501,246,1432
56727,2,0,0,0
56734,5,7,6,19
56735,0,0,0,0
56736,109,244,142,243
56737,195,398,177,441
56738,2545,8649,110,213
56739,3,3,1,1
56741,347,660,233,465
56742,77,48,44,138
56743,3,7,4,17
56744,14,61,14,5
56745,80,48,19,113
56746,2,2,0,9
56747,35,72,33,20
56748,20,53,30,47
56749,19,61,23,21
56752,120,112,67,124
56753,3,3,0,2
56758,555,736,332,625
56760,0,0,0,2
56771,69,234,90,316
56772,31,73,31,50
56773,1,0,0,0
56774,3,0,0,0
56784,424,536,292,671
56786,46,66,28,27
56787,0,0,0,0
56788,21,45,21,45
56790,344,682,429,875
56791,107,105,43,83
56792,26,0,0,9
56794,7,10,4,32
56795,7,17,16,12
56805,100,73,52,97
56807,27,31,20,13
56808,209,156,10,77
56809,5149,4570,1423,2259
56811,577,601,205,716
56812,13,68,32,90
56835,1,0,0,0
56838,105,56,14,29
56839,23,11,9,27
56843,87,155,79,167
56844,49,79,33,57
56846,17,21,13,19
56847,49,19,15,41
56856,0,0,0,1
56857,12,24,9,16
56858,0,0,0,0
56860,0,0,0,0
56861,0,0,0,0
56863,4,2,1,0
56868,141,113,67,167
56869,9,41,14,30
56872,1,1,0,2
56873,66,97,33,58
56874,7,33,14,15
56876,63,92,57,113
56878,276,519,214,373
57014,183,110,32,17
57028,19,24,14,14
57080,121,184,106,184
57138,24,22,9,10
57170,27,30,15,14
57230,31,58,19,53
57246,4,5,1,8
57247,55,82,45,100
57248,30,1,0,5
57249,16,5,3,3
57250,4,0,0,5
57251,2,0,0,0
57252,2,2,0,0
57253,3,3,0,0
57254,0,1,0,0
57255,1,0,0,3
57256,3,0,0,14
57257,136,158,70,168
57258,56,112,66,95
57259,51,105,39,49
57260,0,0,3,0
57261,705,849,339,1412
57262,2,0,0,0
57263,1,0,0,0
57264,6,0,0,0
57265,358,407,230,339
57266,5,17,4,23
57267,35,32,10,38
57269,0,0,0,0
57270,1,0,0,0
57271,0,0,0,2
57272,0,0,0,0
57274,1,0,1,0
57275,0,3,0,2
57276,2,5,3,13
57277,2,0,0,0
57278,12,19,2,9
57279,29,65,26,55
57294,395,1851,549,1334
57295,49,92,31,52
57296,90,201,84,117
57312,21,72,35,71
57314,129,166,65,217
57315,127,209,97,366
57316,62,151,63,139
57317,272,311,109,316
57319,23,22,13,18
57320,50,231,99,110
57321,306,503,191,428
57329,11,29,4,9
57330,14,37,37,16
57339,7,13,6,11
57340,0,1,0,4
57342,526,543,348,618
57344,40,15,15,37
57349,5,5,2,2
57354,335,630,252,678
57355,8,2,1,0
57357,64,34,13,34
57370,21,68,29,30
57373,19,28,6,42
57376,355,565,246,1002
57377,54,124,33,61
57385,85,80,59,61
57390,0,2,0,1
57394,0,0,0,0
57423,84,186,46,222
57426,0,0,0,0
57429,24,68,20,23
57430,0,0,0,1
57431,10,19,11,6
57432,6,27,11,46
57434,611,2286,1084,80
57435,9,44,14,42
57436,48,88,26,108
57437,310,633,312,487
57438,94,219,112,255
57439,69,170,88,109
57440,65,34,28,46
57441,20,67,27,100
57442,6,11,15,37
57443,129,335,169,267
57444,11,7,5,0
57737,9,1,0,4
57738,13,17,9,21
57740,10,2,2,4
57743,154,287,176,219
57745,9,25,14,7
57746,2,6,0,2
57748,99,150,92,148
57749,7,0,0,6
57750,22,123,42,78
57751,8,41,16,17
57752,115,184,85,209
57753,88,195,110,180
57754,10,28,8,26
57755,6,2,1,8
57756,4,3,0,1
57757,9,0,0,1
57764,6,3,3,6
57765,5,0,0,0
57773,28,35,37,55
57775,94,182,75,173
57776,247,1169,479,838
57778,13,22,14,11
57780,1,2,0,5
57781,8,8,0,4
57782,393,995,482,257
57783,44,41,22,55
57784,27,45,24,35
57785,27,86,39,19
57808,262,925,320,708
57810,444,784,293,591
57811,8,1,0,2
57813,6,12,5,17
57814,10,14,7,13
57815,61,110,67,155
57816,0,2,2,1
57837,21,52,29,38
57869,28,76,25,40
57874,121,237,136,281
57875,45,131,35,106
57890,11,7,0,7
57895,11,17,6,12
57896,42,127,53,320
57905,46,142,35,46
57908,305,395,204,479
57911,0,3,0,0
57912,54,116,34,58
57913,2,29,21,67
57914,4,0,6,1
57915,40,117,51,109
57916,2,1,0,0
58170,2,0,0,1
58172,192,251,110,199
58175,5811,12454,32,225
58176,2,1,0,1
58178,20,30,7,12
58179,0,0,0,0
58180,53,75,17,73
58181,6,4,0,8
58182,72,97,41,83
58184,163,229,89,124
58185,11,7,2,2
58186,90,99,78,390
58187,2,2,4,1
58188,13,16,8,15
58193,24,69,30,67
58194,131,160,124,338
58198,8,0,1,4
58200,11,7,6,8
58202,178,169,56,253
58203,5,0,0,8
58205,5,2,0,8
58206,3,0,0,0
58207,78,81,58,135
58208,26,70,37,63
58210,6,0,1,16
58212,10,0,0,0
58214,7,0,0,2
58217,7,1,0,4
58218,1,0,0,0
58220,43,26,6,7
58222,1,4,1,9
58223,72,71,31,107
58226,40,52,57,106
58227,20,6,8,7
58229,65,122,40,105
58230,53,95,44,122
58231,115,181,99,68
58233,22,46,14,24
58234,55,139,41,64
58235,19,22,16,22
58237,1,1,1,0
58238,14,2,2,17
58239,49,43,17,49
58240,53,106,34,80
58242,8,42,5,8
58243,3,1,2,8
58244,95,94,49,131
58245,5318,3151,120,1798
58246,163,140,77,125
58248,31,96,24,76
58249,27,78,42,113
58250,89,99,42,111
58251,19,40,14,35
58518,6,0,0,0
58520,30,138,41,45
58521,741,1160,539,675
58522,1,0,0,1
58523,255,425,222,865
58799,152,198,86,230
58800,311,615,341,816
58801,5,29,1,6
58802,38,28,28,36
58803,5,1,0,0
58804,19,14,7,14
58805,11,9,4,9
58807,8,9,0,8
58809,111,230,73,73
58810,610,1068,339,711
58859,133,294,74,128
58860,3,4,0,0
58861,0,15,0,5
58864,6,0,0,0
58865,10,0,0,4
58866,1,0,0,18
58867,0,0,0,0
58869,3,5,1,4
58875,140,122,43,114
58887,17,49,23,26
58909,10,28,27,21
58911,89,260,66,374
58916,3,1,1,11
58988,37,75,30,9
58991,3,5,8,0
58992,0,0,0,4
58994,2682,1642,691,2765
58996,163,236,78,157
58998,55,163,62,198
59001,12,36,17,60
59002,17,63,31,26
59003,176,290,124,203
59004,4,20,11,15
59005,16,49,22,20
59006,8,11,0,7
59007,59,190,103,217
59008,383,781,467,611
59009,67,64,47,102
59010,11,13,5,1
59011,0,0,0,1
59012,35,37,15,20
59013,842,2188,1157,3074
59014,46,77,21,53
59015,132,288,179,238
59016,65,65,25,136
59020,46,25,14,43
59021,495,1133,501,1418
59022,33,127,65,59
59024,171,377,197,401
59025,192,391,214,427
59026,1873,3201,1731,4833
59027,59,175,64,148
59028,14,41,25,33
59029,124,277,85,267
59030,20,43,27,46
59031,21,23,5,10
59032,18,77,37,157
59033,46,26,13,37
59035,338,464,230,608
59036,283,545,191,320
59038,495,872,300,220
59040,97,178,147,245
59041,96,237,127,269
59042,137,224,101,172
59043,139,122,42,133
59044,159,279,125,232
59045,28,23,18,13
59046,378,764,314,917
59047,9,24,6,15
59048,28,53,28,50
59049,113,196,122,187
59050,314,606,226,830
59052,204,298,138,254
59053,72,61,23,35
59054,61,65,25,79
59056,47,98,42,81
59057,51,167,91,146
59058,13,7,2,6
59069,305,412,291,379
59079,454,1109,497,964
59083,0,0,0,0
59090,203,444,209,463
59091,2,2,0,1
59092,36,68,31,36
59093,16,30,25,52
59095,93,147,42,118
59125,177,342,142,235
59126,150,255,120,319
59287,175,114,80,129
59288,72,221,103,141
59289,1,5,0,6
59290,7,2,6,0
59308,51,85,42,101
59310,2,0,0,0
60315,37,115,31,59
60321,194,135,67,215
60322,16,0,6,3
60344,197,120,25,117
60345,19,12,9,11
60361,2,0,0,0
60363,2,0,9,0
60364,25,64,27,62
60365,43,153,82,145
60367,8,1,1,1
60406,28,37,9,79
60409,43,121,72,54
60411,16,54,11,53
60425,5,10,1,18
60440,14,5,10,4
60441,30,37,12,26
60455,49,68,29,10
60504,17,9,1,10
60505,9,4,2,2
60507,22,46,31,170
60510,34,44,28,10
60525,51,25,20,40
60527,27,42,23,27
60530,46,74,70,117
60531,5,10,3,10
60532,138,233,103,303
60533,181,91,11,100
60534,27,21,10,24
60594,142,88,58,28
60595,266,395,171,280
60596,194,74,44,84
60597,8,6,2,7
60599,73,151,77,68
60611,119,182,68,201
60613,0,5,3,24
63828,26,6,7,13
63856,36,47,24,41
63857,1027,419,164,457
63859,0,7,0,3
63872,2,0,1,0
63873,14,21,12,17
63913,66,43,39,22
63953,10,16,9,26
63954,0,1,1,0
63955,20,23,3,0
63958,419,438,320,1201
63959,21,23,10,27
63985,234,598,282,427
63986,2,11,5,31
63993,194,210,81,151
64008,14,8,5,31
64009,373,256,116,232
64010,229,191,109,235
64011,2,3,3,3
64050,86,131,71,192
64051,39,68,27,59
64058,36,84,21,74
64059,0,0,0,1
64074,46,60,23,31
64075,13,4,3,2
64082,5,8,1,20
64085,36,92,24,22
64095,23,11,6,7
64099,10,18,4,16
64103,0,4,3,4
64113,0,0,0,2
64136,37,59,30,43
64138,157,208,61,200
64139,6,0,0,0
64143,68,54,50,84
64144,122,190,56,95
64176,8,3,1,6
64177,8,19,6,7
64209,36,44,28,33
64213,230,265,133,265
64214,5,24,2,1
64242,7,0,0,9
64290,92,64,19,40
64291,114,210,93,175
64292,82,76,33,105
64293,36,36,8,28
64294,316,275,121,121
64295,7,2,3,1
64296,61,39,21,47
64297,77,56,34,73
64335,0,0,0,0
64337,7,8,5,19
64339,57,172,74,85
64340,52,110,53,120
64378,1,0,0,10
64379,1,2,0,0
64380,1,7,0,2
64381,10,0,11,2
64383,65,170,52,122
64384,7,42,26,24
64385,3,0,1,1
64406,0,0,0,0
64424,31,31,17,29
64435,12,0,0,2
64436,191,203,124,301
64450,14,25,12,31
64451,106,172,94,222
64452,0,0,0,4
64453,99,139,36,112
64454,4,1,0,3
64540,44,106,39,56
64580,20,2,0,13
64602,173,497,236,537
64652,908,1390,649,1150
64654,1,1,0,1
64655,46,79,30,95
64656,39,42,21,102
64657,23,91,39,29
64658,409,466,262,613
64659,28,211,55,90
64660,33,59,14,29
64661,0,4,0,0
64685,17,43,10,41
64697,4,8,0,2
64704,81,178,75,73
64705,1,0,0,2
64706,98,226,122,192
64707,35,113,53,63
64817,703,589,394,372
64818,1,0,0,0
64833,2,11,1,14
64898,208,434,230,732
64899,102,50,19,43
64918,4,0,0,0
64929,6,0,8,24
64930,122,217,104,158
64931,7,0,0,1
64933,21,34,18,44
64934,181,283,40,246
64945,62,163,66,124
65019,701,2872,977,3239
65020,48,58,35,129
65079,9,4,3,13
65086,16,26,15,138
65098,53,117,83,156
65099,45,35,29,135
65100,3,0,0,3
65102,45,103,35,97
65103,74,151,61,99
65105,40,138,70,106
65106,27,37,10,10
65107,72,73,41,37
65111,137,170,69,148
65112,102,92,33,97
65113,96,176,90,105
65114,153,260,143,271
65115,40,21,14,30
65116,6,17,3,7
65221,58,56,29,71
65246,526,845,338,688
65247,54,93,49,88
65254,32,24,17,26
65255,225,374,183,793
65256,10,5,2,0
65257,51,93,42,79
65945,65,103,73,98
65960,716,803,423,1149
65961,37,188,76,340
65962,45,71,40,79
65963,117,213,87,165
65964,1155,4731,1401,1568
65967,38,77,35,68
65969,44,12,6,12
65970,583,674,442,1098
65971,4,0,0,6
65972,70,84,35,49
65973,513,1045,460,1120
66011,36,56,25,38
66039,60,81,72,135
66042,257,47,80,85
66043,124,243,96,98
66044,15,67,32,79
66046,166,319,113,271
66047,22,33,15,36
66048,15,66,28,23
66049,33,47,29,38
